datetime,id_time,n_flows,n_packets,traffic_volume,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2024-06-03 10:00:00+00:00,5722,605536,46517705,100.8496,151264,5.13,21.52,267306,9.06,221.2,434203,14.71,230.94,0.77,0.76,0.61,0.58,39.91,131.35
2024-06-03 11:00:00+00:00,5723,574828,50735988,111.638,139159,5.19,22.45,265769,9.91,234.9,413790,15.43,246.13,0.75,0.74,0.61,0.58,38.48,129.18
2024-06-03 12:00:00+00:00,5724,545679,43049204,98.2971,125904,5.15,23.01,265883,10.88,257.68,388103,15.88,264.97,0.73,0.73,0.59,0.57,33.07,128.53
2024-06-03 13:00:00+00:00,5725,505419,48692799,114.3318,112640,5.13,24.23,261371,11.9,271.22,360440,16.41,278.45,0.71,0.7,0.59,0.57,29.07,129.62
2024-06-03 14:00:00+00:00,5726,482334,48402034,114.1775,106288,5.17,24.9,267639,13.02,280.11,348953,16.97,292.07,0.69,0.69,0.59,0.57,26.01,130.83
2024-06-03 15:00:00+00:00,5727,449378,41348694,95.1227,97399,5.14,25.67,253006,13.34,279.93,321980,16.98,288.9,0.68,0.67,0.59,0.58,26.02,129.57
2024-06-03 16:00:00+00:00,5728,470811,35992662,80.4365,94180,5.28,25.99,282766,15.84,336.85,311864,17.47,310.56,0.67,0.67,0.58,0.57,25.81,130.15
2024-06-03 17:00:00+00:00,5729,401402,43140162,108.0905,90808,5.29,26.44,226964,13.21,289.64,295305,17.19,299.88,0.67,0.67,0.58,0.57,25.57,130.44
2024-06-03 18:00:00+00:00,5730,386490,40439876,98.9056,90694,5.19,25.44,217080,12.41,267.13,286942,16.41,273.92,0.67,0.67,0.58,0.57,24.33,129.39
2024-06-03 19:00:00+00:00,5731,377529,31500245,73.2036,91215,5.36,25.12,217268,12.76,265.65,282315,16.58,273.03,0.66,0.65,0.57,0.57,24.63,129.59
2024-06-03 20:00:00+00:00,5732,342225,25731870,62.8933,84521,5.06,25.11,196578,11.76,251.54,257494,15.41,256.77,0.66,0.66,0.58,0.57,24.61,128.11
2024-06-03 21:00:00+00:00,5733,321301,24545168,63.5445,80813,4.99,25.38,189815,11.73,246.48,244869,15.13,250.45,0.66,0.66,0.58,0.57,23.85,129.31
2024-06-03 22:00:00+00:00,5734,312375,16100545,38.1398,81045,4.89,24.9,190404,11.49,244.1,240741,14.53,248.14,0.67,0.66,0.57,0.56,22.56,134.1
2024-06-03 23:00:00+00:00,5735,318451,13486096,30.9135,81574,4.87,25.87,192897,11.53,245.32,244173,14.59,249.6,0.66,0.65,0.58,0.57,22.47,130.57
2024-06-04 00:00:00+00:00,5736,300414,12554552,28.4445,79204,4.61,24.63,183282,10.66,223.45,235048,13.67,231.66,0.66,0.65,0.57,0.56,20.74,132.75
2024-06-04 01:00:00+00:00,5737,312987,11232656,25.062,75716,4.5,24.8,188523,11.19,256.08,241938,14.36,262.83,0.66,0.65,0.58,0.57,22.52,130.33
2024-06-04 02:00:00+00:00,5738,348156,14664697,32.3735,84278,4.72,24.54,203014,11.37,270.86,269825,15.11,285.07,0.68,0.67,0.58,0.56,23.56,132.68
2024-06-04 03:00:00+00:00,5739,404394,23123002,51.4449,99967,4.79,22.76,212207,10.17,255.61,307167,14.73,268.54,0.72,0.71,0.59,0.56,26.97,130.13
2024-06-04 04:00:00+00:00,5740,498710,38048972,89.0503,125658,4.91,21.44,231800,9.05,229.85,369862,14.44,242.4,0.75,0.75,0.6,0.56,31.89,127.5
2024-06-04 05:00:00+00:00,5741,557184,42939441,92.9065,145240,5.03,20.15,248462,8.6,217.54,407583,14.11,228.64,0.77,0.77,0.6,0.57,35.42,133.15
2024-06-04 06:00:00+00:00,5742,580383,51260398,110.9323,149749,4.93,20.02,255550,8.42,217.13,421377,13.88,229.29,0.78,0.78,0.61,0.57,38.97,132.87
2024-06-04 07:00:00+00:00,5743,561685,43150811,91.7921,144216,4.73,19.98,246995,8.11,207.02,406571,13.35,217.11,0.79,0.78,0.62,0.59,41.81,127.83
2024-06-04 08:00:00+00:00,5744,724786,77760599,192.8866,177419,5.46,22.04,323149,9.95,238.22,512821,15.79,249.22,0.79,0.79,0.59,0.56,39.13,128.54
2024-06-04 09:00:00+00:00,5745,887352,70611446,149.2758,204216,5.91,23.53,386556,11.18,265.88,606078,17.53,275.68,0.79,0.78,0.58,0.55,36.95,127.68
2024-06-04 10:00:00+00:00,5746,950229,71436115,146.4069,211171,6.12,24.15,432443,12.54,266.15,645001,18.71,282.33,0.79,0.77,0.57,0.54,34.0,126.64
2024-06-04 11:00:00+00:00,5747,835940,61822416,132.6087,195411,6.2,24.76,381353,12.1,263.09,581876,18.46,283.61,0.77,0.76,0.56,0.53,31.67,128.67
2024-06-04 12:00:00+00:00,5748,789560,59048555,128.2517,177922,6.2,25.85,372746,12.98,303.42,550786,19.19,323.31,0.77,0.77,0.55,0.53,28.34,132.24
2024-06-04 13:00:00+00:00,5749,715896,54389445,115.027,159725,6.13,26.37,356186,13.66,305.5,497869,19.09,321.54,0.75,0.74,0.54,0.52,24.73,131.23
2024-06-04 14:00:00+00:00,5750,701529,54138976,129.7434,150743,6.08,26.91,364274,14.68,327.51,490805,19.78,347.72,0.74,0.73,0.55,0.54,23.04,132.62
2024-06-04 15:00:00+00:00,5751,444957,34438992,77.9604,103525,5.12,24.61,249242,12.33,280.88,330095,16.33,294.26,0.71,0.71,0.58,0.57,25.64,129.03
2024-06-04 16:00:00+00:00,5752,540690,43041913,99.5984,119013,5.67,26.75,299958,14.29,312.93,389606,18.56,329.83,0.72,0.71,0.55,0.54,22.21,131.74
2024-06-04 17:00:00+00:00,5753,576534,42461730,98.457,120526,5.78,28.09,325556,15.61,340.11,403838,19.37,353.07,0.71,0.71,0.55,0.54,22.69,130.22
2024-06-04 18:00:00+00:00,5754,690951,60238613,142.2426,138629,6.3,29.56,369681,16.8,369.42,476557,21.65,390.96,0.71,0.71,0.53,0.52,21.25,130.73
2024-06-04 19:00:00+00:00,5755,658168,44066410,100.7821,134435,6.13,29.0,354737,16.18,342.32,455071,20.76,358.63,0.71,0.71,0.53,0.52,21.14,129.15
2024-06-04 20:00:00+00:00,5756,630170,36763450,85.5068,130457,6.09,29.27,343543,16.04,349.89,435658,20.34,363.25,0.72,0.71,0.53,0.52,21.16,131.93
2024-06-04 21:00:00+00:00,5757,603464,32763996,79.9284,130589,6.12,29.57,336176,15.75,339.46,426707,19.99,354.03,0.72,0.71,0.52,0.52,20.22,133.68
2024-06-04 22:00:00+00:00,5758,507172,20931239,46.2247,115554,5.66,28.05,293308,14.37,307.34,366982,17.97,314.89,0.72,0.71,0.53,0.52,19.59,132.93
2024-06-04 23:00:00+00:00,5759,499266,16779315,37.7592,113546,5.63,28.44,295220,14.63,319.68,365109,18.09,327.13,0.71,0.71,0.52,0.52,19.57,133.86
2024-06-05 00:00:00+00:00,5760,483552,24709926,61.7963,110520,5.47,27.82,290311,14.38,304.02,357022,17.68,311.44,0.71,0.71,0.53,0.53,19.58,132.5
2024-06-05 01:00:00+00:00,5761,553050,18697845,43.096,119367,5.71,28.72,325202,15.57,351.75,401967,19.24,365.45,0.7,0.7,0.52,0.52,19.23,132.06
2024-06-05 02:00:00+00:00,5762,568296,23599078,54.2252,126576,5.73,27.77,315007,14.26,344.86,410837,18.6,366.89,0.72,0.71,0.53,0.52,20.41,130.64
2024-06-05 03:00:00+00:00,5763,603830,28354204,64.6683,137897,5.73,26.36,313143,13.01,322.07,434211,18.04,348.19,0.74,0.73,0.54,0.52,23.53,130.36
2024-06-05 04:00:00+00:00,5764,739111,41952675,92.5661,167985,5.91,25.15,339998,11.97,307.04,516358,18.17,329.05,0.78,0.77,0.55,0.52,28.16,127.49
2024-06-05 05:00:00+00:00,5765,772303,57179305,124.3071,181545,5.74,23.37,332410,10.52,264.11,531650,16.82,278.96,0.79,0.78,0.57,0.53,32.52,126.83
2024-06-05 06:00:00+00:00,5766,852253,72676617,151.1566,196963,5.87,23.18,371444,11.07,261.66,575110,17.14,274.28,0.79,0.79,0.57,0.53,33.65,128.96
2024-06-05 07:00:00+00:00,5767,806924,65775537,141.3201,187836,5.62,23.0,347336,10.39,258.9,558112,16.69,276.18,0.79,0.78,0.58,0.55,36.9,127.18
2024-06-05 08:00:00+00:00,5768,864155,67630153,152.7571,202945,5.98,23.7,371779,10.95,267.93,593407,17.48,283.4,0.79,0.78,0.57,0.53,35.13,129.16
2024-06-05 09:00:00+00:00,5769,888158,75949608,172.5818,207023,6.05,23.69,374435,10.94,271.49,610280,17.82,291.44,0.79,0.78,0.57,0.54,34.77,129.55
2024-06-05 10:00:00+00:00,5770,793525,65713728,144.7847,183028,5.7,23.82,346482,10.79,274.53,546192,17.01,289.92,0.78,0.77,0.58,0.55,36.37,126.71
2024-06-05 11:00:00+00:00,5771,577786,43955683,101.3828,159520,5.89,22.66,278422,10.28,228.3,417064,15.4,240.89,0.8,0.79,0.53,0.52,27.43,152.15
2024-06-05 12:00:00+00:00,5772,617540,46631223,104.0749,158408,6.26,24.6,313012,12.38,264.73,428037,16.93,271.66,0.79,0.78,0.51,0.5,23.66,157.78
2024-06-05 13:00:00+00:00,5773,613400,44589884,102.4264,155131,6.62,26.58,312502,13.33,289.19,429578,18.32,301.91,0.79,0.78,0.49,0.49,19.77,160.74
2024-06-05 14:00:00+00:00,5774,629668,50404427,114.0907,154763,6.67,26.71,333011,14.34,313.24,436829,18.81,328.42,0.79,0.78,0.47,0.47,17.6,163.45
2024-06-05 15:00:00+00:00,5775,579899,39181070,88.037,142790,6.46,26.97,314893,14.24,315.72,410039,18.54,331.66,0.79,0.77,0.47,0.47,16.83,162.01
2024-06-05 16:00:00+00:00,5776,562526,41494263,93.7557,133969,6.33,27.35,311258,14.71,327.51,395555,18.7,347.22,0.77,0.76,0.47,0.47,16.75,160.68
2024-06-05 17:00:00+00:00,5777,595372,47780148,113.163,134167,6.42,27.77,327052,15.64,342.85,412197,19.71,361.53,0.77,0.75,0.47,0.47,16.48,159.28
2024-06-05 18:00:00+00:00,5778,596781,43517650,100.3731,140312,6.75,27.68,326979,15.73,316.01,408106,19.63,327.04,0.76,0.74,0.46,0.47,16.06,164.08
2024-06-05 19:00:00+00:00,5779,543918,41328706,93.8743,131360,6.56,27.7,292408,14.61,310.79,380099,18.99,321.5,0.75,0.73,0.46,0.47,16.44,160.28
2024-06-05 20:00:00+00:00,5780,572459,32904226,73.4553,134814,6.62,29.01,304730,14.97,316.99,388770,19.1,327.51,0.75,0.74,0.45,0.46,15.92,161.18
2024-06-05 21:00:00+00:00,5781,519069,26522293,57.794,125415,6.43,29.14,285816,14.65,315.66,358269,18.37,322.96,0.76,0.74,0.46,0.48,16.46,160.34
2024-06-05 22:00:00+00:00,5782,488383,17858870,39.4695,121306,6.17,28.43,281822,14.34,306.46,337449,17.17,314.04,0.76,0.75,0.45,0.47,15.51,161.61
2024-06-05 23:00:00+00:00,5783,489866,14609861,31.836,123887,6.19,28.25,280945,14.04,310.82,340826,17.03,317.24,0.77,0.75,0.45,0.47,15.22,165.24
2024-06-06 00:00:00+00:00,5784,479803,17181322,38.029,120977,6.1,27.88,279319,14.08,311.24,338781,17.07,321.76,0.76,0.74,0.45,0.47,15.27,164.21
2024-06-06 01:00:00+00:00,5785,479079,25663674,55.8479,120362,6.15,27.95,277128,14.17,316.04,339418,17.35,326.26,0.75,0.74,0.46,0.47,15.17,160.12
2024-06-06 02:00:00+00:00,5786,500971,20749200,45.3613,127970,6.21,26.92,278616,13.52,305.58,354035,17.18,323.58,0.77,0.75,0.47,0.47,16.05,160.27
2024-06-06 03:00:00+00:00,5787,539780,23907909,52.4466,142355,6.2,25.65,287984,12.54,287.49,382906,16.67,303.48,0.8,0.78,0.49,0.48,18.75,158.41
2024-06-06 04:00:00+00:00,5788,640040,43575289,95.0116,169142,6.25,24.29,309779,11.44,270.64,448677,16.57,285.87,0.8,0.79,0.51,0.48,23.26,151.17
2024-06-06 05:00:00+00:00,5789,759831,56627912,121.6186,184308,6.09,23.53,356899,11.79,287.95,502525,16.6,278.05,0.81,0.8,0.54,0.51,29.27,141.51
2024-06-06 06:00:00+00:00,5790,697289,49498375,105.4538,176457,6.01,20.84,295830,10.07,226.49,463133,15.76,224.15,0.79,0.77,0.53,0.51,25.7,151.3
2024-06-06 07:00:00+00:00,5791,673123,56973235,132.7841,170137,5.79,19.73,270041,9.19,194.1,448381,15.26,200.87,0.76,0.74,0.54,0.52,23.94,149.4
2024-06-06 08:00:00+00:00,5792,672025,44044020,87.1949,169652,5.79,19.88,275930,9.42,208.26,455517,15.54,214.64,0.76,0.74,0.53,0.51,24.31,149.22
2024-06-06 09:00:00+00:00,5793,685336,47831241,96.2127,177768,5.95,20.21,283491,9.49,199.02,470865,15.77,206.13,0.75,0.73,0.54,0.52,23.39,146.03
2024-06-06 10:00:00+00:00,5794,638451,50497346,105.9957,169629,5.89,20.82,275464,9.56,190.08,444753,15.44,196.57,0.74,0.72,0.53,0.52,22.36,143.25
2024-06-06 11:00:00+00:00,5795,651821,51265517,110.3173,163765,6.17,22.17,284363,10.71,216.83,446180,16.8,225.47,0.74,0.72,0.52,0.5,20.24,146.16
2024-06-06 12:00:00+00:00,5796,689664,63083119,131.1627,159706,6.39,23.91,330660,13.22,259.15,455793,18.22,260.69,0.74,0.72,0.5,0.5,18.84,148.64
2024-06-06 13:00:00+00:00,5797,572400,42441132,93.1355,135453,6.07,23.98,295310,13.24,266.01,396895,17.79,273.96,0.73,0.71,0.5,0.5,15.88,147.85
2024-06-06 14:00:00+00:00,5798,567533,41125257,91.7478,138452,6.37,25.27,299418,13.78,269.6,403378,18.57,283.76,0.73,0.71,0.49,0.49,14.93,151.55
2024-06-06 15:00:00+00:00,5799,571618,45832412,105.856,136581,6.43,25.96,302530,14.25,280.31,404484,19.05,292.44,0.72,0.71,0.48,0.49,14.23,151.97
2024-06-06 16:00:00+00:00,5800,544839,38423353,85.087,124688,6.3,26.13,298986,15.12,299.02,377734,19.1,308.64,0.71,0.69,0.48,0.49,15.17,151.85
2024-06-06 17:00:00+00:00,5801,545801,47812124,109.9611,124957,6.29,26.66,300090,15.1,297.64,381075,19.17,306.4,0.71,0.7,0.49,0.49,15.03,147.64
2024-06-06 18:00:00+00:00,5802,588713,52613251,118.1039,120469,5.9,27.35,315797,15.47,313.96,409882,20.08,321.33,0.67,0.66,0.55,0.54,19.26,122.72
2024-06-06 19:00:00+00:00,5803,558946,48359244,110.5428,115753,5.76,27.25,299356,14.9,316.17,391656,19.5,323.24,0.67,0.65,0.54,0.54,19.0,121.27
2024-06-06 20:00:00+00:00,5804,525502,34389328,73.1601,111964,5.69,27.74,286930,14.59,302.68,363136,18.46,305.69,0.68,0.67,0.54,0.53,18.05,121.95
2024-06-06 21:00:00+00:00,5805,506406,41250873,98.727,111488,5.69,28.09,290093,14.81,295.41,354763,18.11,299.15,0.69,0.67,0.54,0.53,17.8,125.17
2024-06-06 22:00:00+00:00,5806,467867,34685995,85.1721,108115,5.48,26.72,274993,13.94,283.05,333585,16.91,287.06,0.69,0.68,0.54,0.54,17.75,125.36
2024-06-06 23:00:00+00:00,5807,516747,25511641,57.0062,114261,5.56,27.43,304735,14.82,303.27,363440,17.68,308.79,0.68,0.67,0.53,0.53,16.83,123.32
2024-06-07 00:00:00+00:00,5808,496638,25181822,55.4984,107329,5.4,27.13,302567,15.22,308.61,346852,17.45,308.4,0.67,0.66,0.54,0.54,17.34,123.2
2024-06-07 01:00:00+00:00,5809,505673,29617025,67.0354,112884,5.54,26.96,297777,14.61,300.42,356152,17.48,304.91,0.67,0.66,0.53,0.53,17.06,125.79
2024-06-07 02:00:00+00:00,5810,496189,27295913,60.8325,110542,5.46,26.69,281728,13.92,296.86,354274,17.5,307.26,0.68,0.66,0.55,0.54,18.03,121.68
2024-06-07 03:00:00+00:00,5811,485956,33310914,71.5938,117320,5.33,24.02,254956,11.59,246.38,352039,16.01,257.13,0.7,0.69,0.56,0.53,19.51,121.81
2024-06-07 04:00:00+00:00,5812,528219,34222406,74.8966,129060,5.31,22.32,246957,10.16,235.35,374380,15.41,241.89,0.72,0.7,0.55,0.52,21.59,117.71
2024-06-07 05:00:00+00:00,5813,561307,36453770,75.4913,137555,5.42,21.16,253727,9.99,241.84,393505,15.5,240.88,0.73,0.72,0.51,0.47,21.84,117.96
2024-06-07 06:00:00+00:00,5814,573498,44764196,97.6958,141230,5.38,20.88,252093,9.61,239.54,408561,15.57,246.29,0.72,0.71,0.52,0.48,23.59,118.65
2024-06-07 07:00:00+00:00,5815,599177,44766389,97.2152,141078,5.33,21.09,266157,10.06,241.55,414221,15.66,247.39,0.73,0.71,0.53,0.48,23.77,116.08
2024-06-07 08:00:00+00:00,5816,563826,42684894,93.9729,137912,5.39,20.91,253555,9.9,242.72,402015,15.7,248.85,0.73,0.72,0.52,0.49,24.08,118.29
2024-06-07 09:00:00+00:00,5817,619648,49988279,113.2224,143209,5.53,21.9,274520,10.6,270.05,435481,16.81,277.06,0.72,0.71,0.53,0.49,24.03,117.1
2024-06-07 10:00:00+00:00,5818,732896,65560094,149.6771,156923,5.91,23.52,320717,12.07,309.09,493468,18.58,319.2,0.72,0.71,0.52,0.48,21.64,119.82
2024-06-07 11:00:00+00:00,5819,756797,64082070,132.6388,151904,6.08,25.57,345950,13.85,347.81,505104,20.22,360.92,0.71,0.69,0.52,0.49,20.86,120.43
2024-06-07 12:00:00+00:00,5820,698446,48747478,103.3489,138885,6.08,26.14,351399,15.39,362.04,465932,20.41,374.15,0.7,0.69,0.52,0.5,18.56,123.68
2024-06-07 13:00:00+00:00,5821,621137,47557688,103.8247,122872,5.86,27.0,328447,15.68,363.39,415269,19.82,371.92,0.69,0.68,0.53,0.51,17.88,120.86
2024-06-07 14:00:00+00:00,5822,625631,43605715,96.4955,128000,6.14,30.4,350891,16.82,378.59,429493,20.59,385.07,0.7,0.68,0.51,0.5,16.19,125.12
2024-06-07 15:00:00+00:00,5823,480457,46958920,105.1876,97930,5.78,31.12,278371,16.42,373.25,335127,19.76,379.25,0.68,0.67,0.53,0.51,17.7,120.94
2024-06-07 16:00:00+00:00,5824,510168,39651965,85.8732,105989,5.8,31.01,300658,16.45,356.13,353205,19.33,367.11,0.68,0.67,0.5,0.49,22.81,121.79
2024-06-07 17:00:00+00:00,5825,573045,47903620,105.2636,112665,6.03,32.94,334813,17.93,399.78,392555,21.02,416.94,0.68,0.67,0.5,0.5,22.54,122.93
2024-06-07 18:00:00+00:00,5826,568978,53092398,121.7903,110729,5.99,33.51,332768,18.01,386.04,385903,20.89,395.36,0.67,0.66,0.51,0.5,23.04,119.06
2024-06-07 19:00:00+00:00,5827,560367,40616256,86.1031,110742,6.05,34.4,325434,17.78,379.12,379389,20.73,385.7,0.67,0.66,0.51,0.5,22.58,118.77
2024-06-07 20:00:00+00:00,5828,505310,38398650,88.7303,103204,5.89,34.54,291398,16.64,360.73,346379,19.77,364.53,0.67,0.66,0.52,0.51,23.16,117.42
2024-06-07 21:00:00+00:00,5829,538044,38251168,88.7226,110284,6.05,35.54,313884,17.22,375.07,370840,20.34,379.15,0.67,0.66,0.5,0.49,21.58,120.42
2024-06-07 22:00:00+00:00,5830,475931,25334518,55.2737,108288,5.92,34.3,285564,15.61,333.55,335179,18.32,333.59,0.68,0.67,0.49,0.49,19.92,127.73
2024-06-07 23:00:00+00:00,5831,466239,19476645,40.6989,100733,5.64,34.42,291184,16.3,342.61,326490,18.28,336.91,0.68,0.67,0.51,0.51,21.11,124.4
2024-06-08 00:00:00+00:00,5832,437865,28706603,67.153,99601,5.53,32.64,274316,15.23,324.98,313385,17.4,322.29,0.68,0.67,0.5,0.5,20.33,124.2
2024-06-08 01:00:00+00:00,5833,479479,35927185,82.3796,99038,5.52,33.39,307957,17.16,351.8,322621,17.98,337.2,0.67,0.65,0.5,0.5,20.42,123.24
2024-06-08 02:00:00+00:00,5834,492036,19078851,40.5218,102715,5.72,34.2,308939,17.19,374.01,342752,19.08,375.22,0.67,0.66,0.5,0.5,20.47,125.66
2024-06-08 03:00:00+00:00,5835,489241,23285452,50.3581,101750,5.55,32.97,302682,16.5,380.59,346317,18.88,387.24,0.67,0.66,0.51,0.5,20.73,124.22
2024-06-08 04:00:00+00:00,5836,514249,25754938,55.6931,102228,5.59,32.92,316164,17.27,394.39,353910,19.34,397.87,0.67,0.66,0.51,0.5,21.23,119.79
2024-06-08 05:00:00+00:00,5837,533331,34464816,78.8586,107115,5.65,32.5,317588,16.76,390.16,376966,19.89,403.24,0.68,0.67,0.51,0.5,21.6,120.83
2024-06-08 06:00:00+00:00,5838,562199,35814728,78.5796,114640,5.9,32.19,329128,16.93,373.62,388537,19.99,380.53,0.68,0.67,0.5,0.49,21.83,121.85
2024-06-08 07:00:00+00:00,5839,580624,41403070,97.7324,117782,6.07,32.83,335171,17.26,380.16,400510,20.63,386.05,0.69,0.69,0.5,0.49,21.73,124.7
2024-06-08 08:00:00+00:00,5840,543480,37776912,83.43,111430,5.88,32.08,320795,16.93,358.62,373473,19.71,366.61,0.68,0.68,0.51,0.5,22.32,123.1
2024-06-08 09:00:00+00:00,5841,587756,40300919,92.4946,117240,6.04,32.81,335944,17.3,385.43,404181,20.81,397.83,0.7,0.69,0.5,0.49,22.89,123.89
2024-06-08 10:00:00+00:00,5842,598877,40182981,87.5271,120214,6.14,33.47,338036,17.26,384.5,411055,20.99,396.21,0.69,0.68,0.5,0.49,22.33,124.24
2024-06-08 11:00:00+00:00,5843,608075,43640769,99.196,120125,6.17,33.35,353326,18.14,384.73,410790,21.09,394.88,0.68,0.67,0.5,0.49,22.74,125.59
2024-06-08 12:00:00+00:00,5844,542209,40902910,92.3192,111287,5.86,32.07,321851,16.95,364.55,379109,19.96,375.83,0.68,0.67,0.51,0.5,22.88,123.65
2024-06-08 13:00:00+00:00,5845,542042,40163696,91.4169,111544,5.96,32.47,328525,17.55,368.59,375206,20.04,377.74,0.69,0.68,0.5,0.5,22.7,127.15
2024-06-08 14:00:00+00:00,5846,554501,43879265,96.439,117052,6.11,32.62,329563,17.19,364.97,389783,20.33,372.36,0.69,0.68,0.5,0.49,21.63,127.26
2024-06-08 15:00:00+00:00,5847,587866,60350916,145.2815,113828,6.09,33.48,347716,18.61,406.43,404085,21.63,422.14,0.68,0.67,0.51,0.5,23.02,120.45
2024-06-08 16:00:00+00:00,5848,519381,38217637,83.8117,106785,6.01,33.15,311460,17.54,375.86,363355,20.46,385.51,0.68,0.67,0.5,0.5,22.62,124.57
2024-06-08 17:00:00+00:00,5849,513682,38446501,83.4679,107304,6.06,32.65,310467,17.54,372.66,360412,20.36,379.91,0.68,0.67,0.5,0.49,22.2,127.58
2024-06-08 18:00:00+00:00,5850,500832,38870807,86.537,102404,5.82,33.0,299397,17.01,364.07,346741,19.7,371.0,0.66,0.65,0.51,0.51,22.65,123.92
2024-06-08 19:00:00+00:00,5851,516907,32012803,68.1956,106187,5.99,33.32,302599,17.06,371.1,352425,19.87,375.55,0.67,0.66,0.5,0.49,22.51,125.96
2024-06-08 20:00:00+00:00,5852,456467,28267364,59.9289,98284,5.81,33.03,271360,16.03,337.77,319331,18.87,336.98,0.66,0.65,0.51,0.51,22.39,123.49
2024-06-08 21:00:00+00:00,5853,500750,28768980,64.3571,103784,5.89,34.03,297404,16.88,360.2,344731,19.57,357.87,0.67,0.66,0.5,0.5,21.79,123.26
2024-06-08 22:00:00+00:00,5854,459183,25187405,55.4603,102257,5.73,33.68,279846,15.67,331.4,322705,18.07,326.78,0.67,0.66,0.5,0.5,20.29,126.35
2024-06-08 23:00:00+00:00,5855,435284,20832284,46.3706,98369,5.58,33.88,271063,15.39,319.8,310841,17.64,314.12,0.67,0.66,0.51,0.51,20.41,126.16
2024-06-09 00:00:00+00:00,5856,401445,16738328,34.8848,91814,5.45,32.75,255579,15.16,315.81,288317,17.1,308.22,0.66,0.66,0.51,0.51,20.76,125.73
2024-06-09 01:00:00+00:00,5857,431454,19971332,43.087,93185,5.41,32.82,273866,15.9,334.49,305549,17.74,328.18,0.66,0.65,0.51,0.51,20.53,125.54
2024-06-09 02:00:00+00:00,5858,452022,20774310,48.1787,96753,5.57,33.46,286786,16.5,351.12,321824,18.52,354.21,0.66,0.65,0.51,0.51,20.6,126.06
2024-06-09 03:00:00+00:00,5859,448267,25828559,58.9746,94118,5.48,32.4,285025,16.6,362.16,320965,18.69,369.87,0.66,0.65,0.51,0.51,21.21,124.82
2024-06-09 04:00:00+00:00,5860,436421,23780601,55.2201,94384,5.51,31.75,275640,16.1,351.66,311084,18.17,361.5,0.67,0.66,0.51,0.5,20.96,125.6
2024-06-09 05:00:00+00:00,5861,488220,29545494,65.6623,103214,5.75,31.93,299568,16.68,356.98,344626,19.19,364.04,0.66,0.65,0.5,0.5,21.59,123.99
2024-06-09 06:00:00+00:00,5862,522073,32035605,72.0923,105628,5.87,32.03,311493,17.3,380.91,362338,20.12,389.53,0.67,0.66,0.51,0.5,21.97,125.76
2024-06-09 07:00:00+00:00,5863,560617,46464639,112.6895,111564,6.05,32.26,326065,17.69,372.95,378532,20.53,379.76,0.68,0.68,0.5,0.49,22.62,126.22
2024-06-09 08:00:00+00:00,5864,510891,43364006,100.6801,106730,6.01,31.76,305437,17.19,350.67,350937,19.75,353.8,0.68,0.67,0.51,0.5,22.4,126.44
2024-06-09 09:00:00+00:00,5865,541397,40699766,91.6013,110482,6.05,31.41,313117,17.15,360.09,372783,20.42,370.4,0.67,0.66,0.51,0.5,22.53,125.57
2024-06-09 10:00:00+00:00,5866,576301,39352100,86.6423,115864,6.18,31.96,329556,17.57,363.11,387876,20.68,371.19,0.68,0.67,0.5,0.49,22.0,125.89
2024-06-09 11:00:00+00:00,5867,575510,44155797,101.6668,117181,6.25,32.19,322581,17.2,363.13,396130,21.12,372.58,0.68,0.67,0.5,0.49,23.11,126.18
2024-06-09 12:00:00+00:00,5868,530837,41809601,96.705,108402,5.95,31.36,306985,16.84,372.62,374999,20.58,386.6,0.67,0.66,0.51,0.5,23.02,125.46
2024-06-09 13:00:00+00:00,5869,548846,42276310,96.2276,108815,5.93,31.59,323892,17.64,379.3,375246,20.43,389.58,0.68,0.67,0.51,0.5,22.26,125.37
2024-06-09 14:00:00+00:00,5870,511704,38634161,88.0681,106198,5.97,30.8,306794,17.24,356.11,356908,20.06,368.04,0.68,0.67,0.5,0.49,22.02,132.18
2024-06-09 15:00:00+00:00,5871,537806,41803881,93.1873,107893,6.06,32.35,317583,17.84,384.52,375521,21.09,398.16,0.67,0.66,0.51,0.51,23.22,125.77
2024-06-09 16:00:00+00:00,5872,507006,44760295,104.6884,103819,6.04,31.75,297381,17.31,358.83,354052,20.61,370.37,0.66,0.65,0.51,0.51,23.31,125.85
2024-06-09 17:00:00+00:00,5873,532277,49826959,111.6715,107749,6.22,32.37,308156,17.8,365.23,368290,21.27,376.99,0.67,0.66,0.51,0.5,23.19,127.14
2024-06-09 18:00:00+00:00,5874,539201,45188056,103.1825,107281,6.07,32.03,310477,17.57,363.31,369674,20.92,371.58,0.66,0.65,0.51,0.5,23.06,124.42
2024-06-09 19:00:00+00:00,5875,521735,43127156,99.6613,106841,6.08,31.61,296829,16.88,327.54,350758,19.95,328.11,0.67,0.67,0.5,0.49,21.78,125.67
2024-06-09 20:00:00+00:00,5876,472725,34564439,77.0527,98198,5.8,31.99,268306,15.83,327.23,323758,19.11,328.33,0.67,0.66,0.51,0.51,23.11,124.2
